,Total_B_1,Total_B_2,Total_B_3,Total_B_4,Total_B_5,Total_B_6,Total_B_7,Total_B_8,Total_B_9,Total_B_10,Total_M_1,Total_M_2,Total_M_3,Total_M_4,Total_M_5,Total_M_6,Total_M_7,Total_M_8,Total_M_9,Total_M_10
SRSF11,22.2183204858205,23.6965070502848,24.8946264712331,21.2058914327688,21.9942606426645,24.7839669896107,22.6314336211966,22.034701248063,23.6025076218266,17.2681235847777,25.5102054317959,21.6725858505761,24.6609581912727,25.5763766237451,26.0776535079404,25.8440268285314,25.32127303626,26.0453315683643,25.6801639753151,25.9872197669509
SRSF2,27.7043779794849,24.0316232302679,27.7873091610392,25.7987484485989,27.6100630770979,27.6722263409481,26.1471306896178,26.4366655443586,27.9837561984025,27.8816869988268,28.4900658161087,28.906441995117,28.0658922029697,28.5954112708775,28.7054001035182,28.7581488336889,28.5800699642321,28.6744505903246,28.7096128352725,28.9105363742649
SRSF3,27.6551953868955,18.2396167083872,22.9067893733715,21.5073342314877,22.2683800121008,23.4143726329378,23.6363593798712,22.4294011601107,22.9096366558547,23.0811947391896,27.1356505814985,23.4052213831322,23.278488925004,27.2708841417375,27.8063655352228,20.77488427873,28.433007714483,27.6455392617602,27.6302732360945,28.2093673903345
SRSF5,24.5642439396749,18.6028922343425,25.5191435879272,22.0310652529982,23.0304420562597,24.7264522609092,21.9927789296198,25.1108407430257,25.088126986521,23.1966410186746,24.9472623764293,26.00142108045,24.891987605922,25.9965807197611,26.42322929349,26.0281466942146,25.3846251499606,25.6689578929264,25.1654182920673,25.5359364692179
SRSF6,23.317128742867,23.8404411948013,23.7903444116311,22.5229962838319,22.1402628975463,26.4410585687033,21.019118224651,21.4460274154097,26.0279358540306,23.2713232189415,27.0015284597839,27.1385828895017,21.8618612007638,27.5166813429522,27.5481909243534,27.8130496591151,26.9970116322616,27.9617390902646,27.2043383017607,27.194602975158
SRSF7,27.4324502742815,27.8507298532977,27.7997120489909,23.470459010904,27.4876913871653,27.7162034148817,27.1226771481111,27.0784681296678,27.7115505071758,19.9295249360028,27.9779286599715,28.3876354436008,27.7351830971552,28.3719809841948,28.6158964153774,28.2080652349645,28.254668377988,28.4404725483248,28.3283017746155,28.5306259521119
SRSF9,23.1198081564731,21.6024807895197,21.1192017150016,23.4429854749052,22.9888555609265,22.0240728289933,21.0625460748562,17.9855680100368,20.1616248809489,19.8578748808902,24.662208525241,24.7832176803502,25.2084373993006,25.7880812484158,25.8876484608381,25.9246767908796,25.8905735966103,26.2463194668845,25.2318753654042,26.9225234297212
SSB,28.1964333599769,27.157209834279,27.4033250600206,27.166816948697,27.5428885170092,27.8599981150619,28.2642765029648,27.606961112367,28.2721308383506,27.8343054428494,28.0370580856493,28.6492792602743,28.5645637664671,28.4965182758056,28.5430360695576,28.3391337658019,28.5816509606743,28.637339172344,28.9649915708616,29.2477369440806
SSBP1,26.6711466813722,26.0408664378368,26.0077428260484,26.1712721048127,26.4659414932633,26.3100455119918,26.2676198217375,25.992480618912,26.3574306552678,26.3794617922552,26.4388557989695,27.4574808300675,26.9552674865906,27.1552807104496,27.2947396464434,26.8232307773181,27.2455399403832,26.9969039162022,27.2581778203294,27.3988480497842
SSC5D,22.4477018396658,23.2728427530163,23.7483730441571,24.8445057950511,25.0543655102721,24.3304661405266,24.1198112255886,24.37238791639,24.0802586799878,23.9641984212513,23.1193842549542,24.192422257212,25.7026618210237,22.7159262437009,23.2647060256318,24.4270718714465,23.5870348929998,21.5958967481044,20.9629466475736,23.5430606070141
SSH3,24.5727099396914,22.5141164881521,25.4460380447212,21.5400002698655,25.0678830192069,25.0036314828699,24.7631418399334,25.2118196901085,24.9374625461286,24.5446286762203,24.6704984975847,23.4296379830969,25.26399008346,23.0020419528137,24.2644912802831,25.0380844005904,20.9002740392384,24.9435114029335,24.8582796684215,24.1109203729438
SSR1,23.3990460600246,20.7343601343178,25.5876358430498,25.2443063404441,25.4656301717453,25.450135180368,25.7754770617334,25.5894086174233,25.9234078300757,25.5410576105421,25.7304485767354,25.9437573009849,22.6793679989678,25.9831581900868,26.2705099225781,26.1287852624342,26.088288768976,26.2772665392185,26.3598114790304,26.5466464009534
SSR4,24.4991140169679,21.3158443192666,24.152208082201,24.4076909892043,24.1778246259006,24.109087771922,25.1869559973657,24.38824331958,24.6725500813281,24.1775965498523,25.3654293793418,25.7316401374797,25.1067338490975,26.209107053268,25.7622548930767,25.7214542867313,26.0738594627771,25.7676946875591,26.2401806389321,26.0835896963445
SSRP1,25.0400512082487,21.8320274042351,18.3754880150012,22.400802698152,23.3137099830798,24.7166482590488,23.0600773179776,23.5094629112399,22.4626259653287,24.7857138659007,22.99494558962,24.7736422910924,24.7498567457679,25.1123131855096,25.2842564830518,25.1448380756437,25.0497206146457,22.1225503587898,22.8832929704788,25.0098368164634
ST13,29.8343958684373,29.3772042407236,29.8127590229364,29.526341029743,29.7516996538971,29.8936692830805,29.352076235554,29.4425304886016,29.6695932538239,29.7384081511224,29.8965447184643,29.7402592978659,29.3752166579069,29.5217813307325,30.1346718195608,29.4225998969798,29.925922006183,29.5360662021474,29.4468150305584,29.4482141271051
STAG2,22.4156809148613,20.3005508272716,22.5642964309439,23.4085252545241,22.3397641194115,22.3683433971285,21.1061338017352,23.060133970766,21.1286129647005,23.3005081819139,22.7202751581519,23.3431002927955,21.2882368911395,22.4544529268699,22.6645540535304,23.1637841706754,22.3052724552253,23.3470568403739,23.0730177098326,23.1767447472161
STAM,23.3842249274632,22.4480045124451,21.6991076874361,23.0400584113813,21.5140274548945,22.1552447516234,24.4047060570964,23.1176338893185,22.8229988366641,24.3015933174845,24.4585763299614,24.3308764050085,24.652394235414,24.0960330687128,24.5310649033408,24.109964523721,21.9506098003736,24.3566921371862,23.4085336454682,23.5365380847587
STARD10,22.7481108301183,24.150194766912,20.3495349613206,23.4681382819259,22.8289267407237,24.4482771530347,22.8412024284874,24.7420630869019,24.6844241816164,22.229870038204,24.4546913774515,24.6942894396165,22.915921051154,25.1458876901249,24.8852528648176,26.1682716451055,22.2230455998964,25.4414227317012,25.2307033061022,25.2073950971306
STAT1,27.5181081554349,25.7606570133291,25.8686775155268,26.7298783517788,27.336454665606,26.8521000756021,26.5728255680509,26.0682931553937,24.9294932031758,27.2522337534467,27.7717170448111,27.1209978151339,27.4432421691426,27.5241751009233,26.3062777073737,28.3135440478815,27.7855018580021,26.8561435727169,26.9828318992247,26.849716243201
STAT3,27.8726161756648,24.4679945321121,25.06443326427,27.2430898491503,27.4920542637869,26.7659764111312,27.5089218616108,27.1719783118414,27.6973022029481,27.5553037710551,27.3887031636422,27.7131905671948,26.4443011323385,27.9043186543127,26.920139653589,28.4814302302831,27.5636186188771,27.702727864881,27.936856263232,27.7106312585296
STAT5B,25.1534456504012,24.643228660606,24.80405261651,25.5415303250239,25.5546160173623,24.3549450447014,25.8297527315724,25.6674968536018,23.5179496148403,24.6926410401128,24.3809318486389,24.7592351885283,23.0380889886092,24.8951351707864,24.2522698519577,22.5705963836644,23.2861259905471,25.2881349822105,24.3936863446684,21.963590514648
STAT6,24.4501037083064,22.0487855048054,23.8682536159671,24.3832412697194,24.6126242164391,24.405744994969,24.1566892250086,23.904169328998,21.6546641526159,22.162991298444,20.8431781854566,24.1058950844981,21.2494342040928,23.7815678287903,22.1258294551072,24.0120556912612,23.8153848594996,24.5088161049173,23.0255478005161,20.1705639364135
STAU1,21.1983912022027,24.1784568849303,24.7818179276105,22.6389092245962,24.3469216236306,24.4590768529868,25.1256950301855,24.3349044703474,23.5778790819487,22.3327413200008,24.6134113454755,24.9620370799619,24.6819606904695,25.0023442816416,24.7414974350456,25.6302871247886,24.9149270483907,24.8226474577748,24.8879040662514,25.0548208999038
STEAP2,21.1253394720212,20.3692555378691,19.4932940169659,23.4067519634286,24.9427063525132,23.0109420701049,22.8505362163187,23.8098170990459,25.8207500387617,21.6753003438202,26.0156966311266,26.2609792405427,25.72806249875,26.4694081852406,26.7721576873211,26.7969925476373,23.2625013555608,26.3901802419088,26.8461330928181,26.8109067543804
STEAP4,26.676267883532,25.76936047163,25.8853459719516,20.6817970460535,24.6564916395908,25.7341754029663,25.7629391572917,22.6377694641623,26.2940735255879,25.7920348278413,27.6651262830616,27.5959802971791,27.0431215954715,26.5132361622986,29.0773479061653,25.7430652886396,27.7868731227256,28.2029382158867,27.0980831797332,27.678687385705
STIM1,24.7938215702423,20.2146527823998,24.5827350973288,24.3465158973451,24.5279670724389,24.2497407723272,23.8811968776392,24.5607503066784,24.5329085273222,24.6099785664684,24.6655193898266,24.7252564058649,24.2278057010952,24.8533857091708,24.4523050962618,24.799860238097,24.4641972268413,25.2360431052309,25.0052602908019,24.4494741228541
STIP1,29.3113584573641,29.4667856147776,29.6399627570808,29.3312737374998,29.304759994112,29.5673773653123,29.1637016483267,29.1968788714311,29.5808786447777,29.5429254065611,29.7764155367809,30.030784860967,29.6081075012349,29.9754161097631,30.1059949630014,30.0310478864993,29.9154172433466,29.9696644940087,29.5349723734907,29.5220059154889
STK24,25.7515943170509,25.3326528708292,25.5054883663432,22.494730958445,25.5960229651056,25.4017800267147,25.7142130207688,23.6283841797902,25.7002557643541,25.196405217792,25.3589736088891,24.9196624253501,25.6691201393325,25.534571713489,25.168673342182,25.6985346923678,25.061304933474,25.7654200597264,25.5551428368098,25.835522698596
STK26,24.6472423348724,22.1749731626558,24.5617992851839,23.3667010156069,25.0544483190794,24.6223767375365,24.4864029652184,22.4601343382428,24.5053066323831,24.5473379634783,24.4787715940811,21.8067719298674,21.9161616890492,22.6305177486934,23.9899716586572,19.4651358560508,24.1403199125356,23.2405718920847,19.4787148078684,23.0273173487046
STK3,23.1358542032045,23.5671802454004,18.5231849986887,24.1796479374114,22.1587045953112,22.4258472719502,20.1677543608406,23.3130267027592,23.2550548827287,23.2955806228828,21.1788073125204,23.7138722834182,20.4183040513005,23.9471731807793,23.1360849390269,23.7855642165006,22.2647354084499,23.7287891142481,23.2812169225675,23.9497576183352
STK39,25.9196396962578,20.4472430401049,23.6900849578717,23.5455716141891,19.0582359669713,23.5299949299783,21.3139016024798,23.2535309604105,25.5183633309904,22.8155237653446,27.1157496651296,26.8583982477205,25.4953063465015,25.3494885771361,27.6768731395888,25.6835945620295,26.0064592894505,27.8690895207225,25.8752086413606,27.0837519883792
STOM,26.9748693236884,27.4910603825292,27.3515287471721,27.2075998944964,27.3907542530731,27.2070412877363,27.1118755892936,27.1896163176242,27.2419086899363,27.2090884559655,26.85638107293,26.9333708119582,27.3435879065455,26.8877414135009,26.0802383453032,26.0885516267777,26.2000403922365,25.551216336255,26.4192800006431,25.7409572876702
STOML2,25.7494476011543,25.1901251815014,24.9035259047392,25.6239678684931,25.3210321310869,24.9656081636778,26.0986454460554,25.1147374494712,25.5865768582183,25.5273109087986,25.059861970334,26.1262663360501,26.4742909311825,25.7316919221507,25.7483730441571,25.2104082690713,26.2059979760661,26.2298236363262,26.3596439439262,26.5529757921919
STRAP,24.8120092172121,22.6251489649161,26.2369007498357,25.4110578403027,25.5773278607819,26.1888998346313,25.3157220142819,26.0107333113615,25.6168640130188,24.9485105368441,26.5863477862837,26.8525763697764,24.9296737883608,26.9605796559832,26.7141081870782,26.0485986223344,26.6586721728468,26.590208511726,25.8297769218329,26.8864627891212
STT3A,25.871030247687,25.5302315260865,25.1273885886649,25.4848676277803,26.0750844388279,25.8457025161252,25.8017606484026,25.3182415842469,25.5983535604381,25.4939025903226,25.9246088391243,25.4015521976439,25.5706559926645,25.9206621510704,26.0046175599633,26.057033702089,25.6378780869238,25.9255598725698,25.5984103572194,25.5436556255197
STT3B,25.0645566119516,24.8094109584549,24.6884317446322,24.3312182029776,25.242526647684,25.2699573263502,24.9273696323215,24.7817679113148,24.6086257226957,24.8953663385737,25.0636929566326,22.7834360666292,24.8748804417756,24.8797956132033,24.8844146301027,25.085009133018,24.6696337992762,24.7418574209774,25.2143790088967,24.8326768123387
STX12,25.5844278795969,25.8789542007848,25.9063272998003,25.9676762285968,25.2902813004527,25.094463368699,26.0274929893227,25.831058425561,26.0685801813659,25.4366020091033,25.498048881834,25.6719295151009,26.3574977745328,25.5513043600325,25.7999590223786,25.4236781219768,25.3955832938291,26.0172481562282,25.9151094659716,26.4060208371258
STX4,25.4144491126545,20.450724551864,22.3436451941624,23.6458730243947,26.0529363096668,26.1582504895592,23.1525628205411,25.6067634887101,21.9637427303307,25.7777359006778,25.5426228843867,23.2907203465925,25.1844231952756,25.7220799812184,25.765344177,26.149865399963,21.5340366428651,25.5816437782452,25.5454832399306,25.346076231737
STX7,25.147014203899,19.2454439042035,25.8266287820136,25.795729946469,25.1855200285858,25.4000541394533,25.2675662467132,25.5091182463331,25.2077302049578,25.0938994697981,25.7127971227923,25.5488964418396,25.9112967059514,25.5649125875784,26.2441974427318,19.4250966811905,25.2509697361825,25.6104010701197,25.2387056115291,25.4213362663324
STXBP2,23.8720172522003,22.2716437659837,21.7404014542528,21.5593664772319,22.6661136086925,23.528634254483,22.8973559306272,23.0542670928282,22.1410362669983,23.1350046731278,23.8133310615146,24.0747170552122,22.4524311393834,24.1638455795925,23.1462086623198,24.7713770286077,22.5121300125749,24.8445057950511,23.934541063514,24.7711251130785
STXBP3,24.8027715347638,24.3532631505045,23.0539237414813,24.3089005847063,24.5159298218429,24.4975921545081,24.4783395847828,24.0341427229795,22.8882936920353,19.2586524232005,24.4279670022398,21.6568729771073,23.3431995378985,24.4497889499238,23.1512939185761,24.6077795506793,24.0648854875536,24.3414346679235,23.6078649097083,24.0662002407718
SUB1,27.9323573275182,27.5718858192751,27.1314371858486,26.3785691172312,27.7774976345648,27.4455329767631,27.5226794600669,27.1255373887461,27.4992204872429,27.7231873165638,28.4989162656084,28.5498439379867,28.4300189107605,28.6715853905259,28.6819740903835,28.9465375021013,28.7812551442833,28.1736946709821,28.4276234016325,28.6915565895787
SUCLA2,25.6604414325876,22.127880286183,25.3384793339281,21.0962734935234,25.6363022319982,25.8256102206958,21.4043128426214,23.4191775607829,26.0051531888783,22.9604109387337,25.9576161068063,21.9615893243209,22.6747604425842,25.2724512434246,26.1399102416469,25.6466657126545,25.8390120920608,25.2766100469151,26.1757325779379,25.6774512582264
SUCLG1,27.6725635689342,27.0514434588567,26.7830677717854,27.2033117049939,27.4199711043539,27.7442593122891,26.9451424885125,27.0707105884699,27.5666699440007,27.5719581293791,27.5729700904694,27.48692460796,27.0488480293781,27.603711002178,28.0318103894775,27.8281431682304,27.5143503520994,27.6854538518983,27.8386394905427,27.9864170463198
SUCLG2,27.2258217057687,26.5476321448869,26.4791109392292,26.7432964671281,26.7198627574673,26.8570933390717,26.5364553309537,26.8833195346114,26.189144987279,26.9254693249616,26.8389399831477,26.658808346809,26.6296481064361,27.2216795982983,27.3902622574877,27.5169818418162,27.2568290449117,27.5040035353065,27.0877022212396,27.5046855352335
SULT2B1,24.8853459719516,21.0298048686224,23.7370975418988,23.4526092791284,23.9068318910027,24.3109122766388,24.4533103273548,23.2993970535649,24.6996999501924,24.3435370796843,23.6458140869903,22.5540415336821,23.3519153169762,25.0158029532144,23.9871980776702,23.8083310601057,23.8910605431469,23.3028786973802,26.3118304789666,28.5868488339078
SUMF2,26.7227314578792,25.7632178385835,25.9294029021061,25.2237245242834,25.7433992012334,26.0368694994316,25.7314070834552,25.4798202212601,26.3217031240402,25.8078890504218,25.9736656643634,25.7224187857963,25.6901116070832,25.96042499432,25.6598428490904,26.1200288400784,26.4402665927492,26.2986075811887,26.4873847243858,26.1939077592851
